Product Name,Product Price,Product Code,Product Link,Category
Youfoodz Slow Cooked Lamb With Loaded Mash | 350g,$10.95,3891665,coles.com.au/product/youfoodz-slow-cooked-lamb-with-loaded-mash-350g-3891665,"Dairy, Eggs & Fridge"
Provedore Italian Style Charcuterie | 150g,$12.00,3573014,coles.com.au/product/provedore-italian-style-charcuterie-150g-3573014,"Dairy, Eggs & Fridge"
Coles Kitchen Rich Beef Pie | 700g,$14.50,4219350,coles.com.au/product/coles-kitchen-rich-beef-pie-700g-4219350,"Dairy, Eggs & Fridge"
Coles Light Cheese & Crackers | 50g,$1.90,2073093,coles.com.au/product/coles-light-cheese-and-crackers-50g-2073093,"Dairy, Eggs & Fridge"
Farmers Union Plus Yoghurt Passionfruit | 160g,$2.30,5323947,coles.com.au/product/farmers-union-plus-yoghurt-passionfruit-160g-5323947,"Dairy, Eggs & Fridge"
Farmers Union Plus Yoghurt Mango | 160g,$2.30,5324757,coles.com.au/product/farmers-union-plus-yoghurt-mango-160g-5324757,"Dairy, Eggs & Fridge"
Mainland Tasty Cheddar & Rosemary & Rock Salt Lavosh Crackers | 36g,$3.00,4383739,coles.com.au/product/mainland-tasty-cheddar-and-rosemary-and-rock-salt-lavosh-crackers-36g-4383739,"Dairy, Eggs & Fridge"
Primo Trios Cheesy Kabana Pretzels & Tasty Cheese Cubes | 53g,$3.00,4928432,coles.com.au/product/primo-trios-cheesy-kabana-pretzels-and-tasty-cheese-cubes-53g-4928432,"Dairy, Eggs & Fridge"
Yog 'N' Oats Apple & Cinnamon | 180g,$3.35,5193069,coles.com.au/product/yog-'n'-oats-apple-and-cinnamon-180g-5193069,"Dairy, Eggs & Fridge"
Blue Diamond Almond Breeze Chocolate Flavoured Almond Milk | 1L,$3.60,3179646,coles.com.au/product/blue-diamond-almond-breeze-chocolate-flavoured-almond-milk-1l-3179646,"Dairy, Eggs & Fridge"
Wicked Sister Chocolate Mousse | 90g,$3.80,4493974,coles.com.au/product/wicked-sister-chocolate-mousse-90g-4493974,"Dairy, Eggs & Fridge"
Coles Kitchen Garlic Naan 2 | 360g,$3.90,3769990,coles.com.au/product/coles-kitchen-garlic-naan-2-360g-3769990,"Dairy, Eggs & Fridge"
Don Crafted Cuts Grass Fed Roast Beef | 100g,$4.00,4253278,coles.com.au/product/don-crafted-cuts-grass-fed-roast-beef-100g-4253278,"Dairy, Eggs & Fridge"
Oatly Organic Oat Milk | 1L,$4.40,3478807,coles.com.au/product/oatly-organic-oat-milk-1l-3478807,"Dairy, Eggs & Fridge"
Yumi's Choice Smoked Salmon Lemon & Dill | 140g,$4.50,4975240,coles.com.au/product/yumi's-choice-smoked-salmon-lemon-and-dill-140g-4975240,"Dairy, Eggs & Fridge"
Yumi's Mexican Bean with a Hint of Chilli Dip | 200g,$4.50,5937417,coles.com.au/product/yumi's-mexican-bean-with-a-hint-of-chilli-dip-200g-5937417,"Dairy, Eggs & Fridge"
Black Swan Crafted Salmon And Avocado Dip | 170g,$4.60,5560760,coles.com.au/product/black-swan-crafted-salmon-and-avocado-dip-170g-5560760,"Dairy, Eggs & Fridge"
South Cape Little Entertainers Havarti | 80g,$4.80,3029712,coles.com.au/product/south-cape-little-entertainers-havarti-80g-3029712,"Dairy, Eggs & Fridge"
Brancourts Protein Plus Cottage Cheese | 225g,$4.80,6255671,coles.com.au/product/brancourts-protein-plus-cottage-cheese-225g-6255671,"Dairy, Eggs & Fridge"
Meredith Dairy Marinated Goats Cheese | 100g,$5.00,3275901,coles.com.au/product/meredith-dairy-marinated-goats-cheese-100g-3275901,"Dairy, Eggs & Fridge"
Coles Smooth Blue Cheese | 150g,$5.20,3991728,coles.com.au/product/coles-smooth-blue-cheese-150g-3991728,"Dairy, Eggs & Fridge"
Rana Lasagne Sheets | 250g,$5.50,3358226,coles.com.au/product/rana-lasagne-sheets-250g-3358226,"Dairy, Eggs & Fridge"
La Casa Del Formaggio Fresh Mozzarella | 200g,$6.00,2462186,coles.com.au/product/la-casa-del-formaggio-fresh-mozzarella-200g-2462186,"Dairy, Eggs & Fridge"
Nutty Bruce Organic Almond & Coconut Milk | 1L,$6.00,3187484,coles.com.au/product/nutty-bruce-organic-almond-and-coconut-milk-1l-3187484,"Dairy, Eggs & Fridge"
Provedore Garlic & Fennel Salami | 100g,$6.00,3881639,coles.com.au/product/provedore-garlic-and-fennel-salami-100g-3881639,"Dairy, Eggs & Fridge"
Coles Dairy Tasty Lite Cheese Block | 250g,$6.00,5236004,coles.com.au/product/coles-dairy-tasty-lite-cheese-block-250g-5236004,"Dairy, Eggs & Fridge"
South Cape Danish Style Fetta | 200g,$6.50,7117243,coles.com.au/product/south-cape-danish-style-fetta-200g-7117243,"Dairy, Eggs & Fridge"
Mil Lel Shredded Parmesan | 170g,$6.90,3843265,coles.com.au/product/mil-lel-shredded-parmesan-170g-3843265,"Dairy, Eggs & Fridge"
Provedore Salami Tasting Plate | 100g,$7.00,5009272,coles.com.au/product/provedore-salami-tasting-plate-100g-5009272,"Dairy, Eggs & Fridge"
Mersey Valley Club Original Cheddar Cheese | 235g,$7.00,6533005,coles.com.au/product/mersey-valley-club-original-cheddar-cheese-235g-6533005,"Dairy, Eggs & Fridge"
Coles Kitchen Macaroni Cheese | 350g,$8.00,1728200,coles.com.au/product/coles-kitchen-macaroni-cheese-350g-1728200,"Dairy, Eggs & Fridge"
Coles Kitchen Pumpkin Risotto | 350g,$8.00,3467990,coles.com.au/product/coles-kitchen-pumpkin-risotto-350g-3467990,"Dairy, Eggs & Fridge"
National Jumbo Sausage Roll 2Pk | 420g,$8.00,5763473,coles.com.au/product/national-jumbo-sausage-roll-2pk-420g-5763473,"Dairy, Eggs & Fridge"
Yoplait Berry Punnet Yoghurt 100g | 12 Pack,$8.00,8877195,coles.com.au/product/yoplait-berry-punnet-yoghurt-100g-12-pack-8877195,"Dairy, Eggs & Fridge"
Cracker Barrel Special Reserve Cheese Block | 250g,$9.20,8838218,coles.com.au/product/cracker-barrel-special-reserve-cheese-block-250g-8838218,"Dairy, Eggs & Fridge"
Coles Kitchen Quiche Lorraine 2 Pack | 400g,$10.00,4219270,coles.com.au/product/coles-kitchen-quiche-lorraine-2-pack-400g-4219270,"Dairy, Eggs & Fridge"
Cheer Mozzarella Cheese Block | 500g,$10.90,4387627,coles.com.au/product/cheer-mozzarella-cheese-block-500g-4387627,"Dairy, Eggs & Fridge"
Youfoodz Chargrill Chicken Chipotle Mayo | 326g,$10.95,3769560,coles.com.au/product/youfoodz-chargrill-chicken-chipotle-mayo-326g-3769560,"Dairy, Eggs & Fridge"
Jarlsberg Original Cheese Block | 500g,$14.50,9728532,coles.com.au/product/jarlsberg-original-cheese-block-500g-9728532,"Dairy, Eggs & Fridge"
Riverina Dairy Haloumi | 900g,$20.00,3757163,coles.com.au/product/riverina-dairy-haloumi-900g-3757163,"Dairy, Eggs & Fridge"
Udder Delights Brie | approx100g,$4.60,3089678,coles.com.au/product/udder-delights-brie-approx.100g-3089678,"Dairy, Eggs & Fridge"
Cocobella Coconut Passionfruit Yoghurt | 150g,$1.25,3847007,coles.com.au/product/cocobella-coconut-passionfruit-yoghurt-150g-3847007,"Dairy, Eggs & Fridge"
Coles Creamy Vanilla Dessert 2 Pack | 300g,$2.20,4471304,coles.com.au/product/coles-creamy-vanilla-dessert-2-pack-300g-4471304,"Dairy, Eggs & Fridge"
Ice Break Double Shot Espresso | 320mL,$2.65,6258953,coles.com.au/product/ice-break-double-shot-espresso-320ml-6258953,"Dairy, Eggs & Fridge"
Danone Yopro Perform Yoghurt Peach | 175g,$2.80,4935019,coles.com.au/product/danone-yopro-perform-yoghurt-peach-175g-4935019,"Dairy, Eggs & Fridge"
Jalna Farm To Pot Organic Yoghurt Vanilla | 170g,$2.90,3816943,coles.com.au/product/jalna-farm-to-pot-organic-yoghurt-vanilla-170g-3816943,"Dairy, Eggs & Fridge"
Coles Kitchen Pea & Ham Soup | 300g,$3.00,3467470,coles.com.au/product/coles-kitchen-pea-and-ham-soup-300g-3467470,"Dairy, Eggs & Fridge"
Mainland On The Go Cheese Lavosh & Caramelised Onion | 36g,$3.00,5420025,coles.com.au/product/mainland-on-the-go-cheese-lavosh-and-caramelised-onion-36g-5420025,"Dairy, Eggs & Fridge"
Primo Cabanossi Barbeque Shapes & Tasty Cheese | 50g,$3.00,5420943,coles.com.au/product/primo-cabanossi-barbeque-shapes-and-tasty-cheese-50g-5420943,"Dairy, Eggs & Fridge"
Primo Mild Pepperoni Twiggy Pizza Shapes & Tasty Cheese | 54g,$3.00,5421480,coles.com.au/product/primo-mild-pepperoni-twiggy-pizza-shapes-and-tasty-cheese-54g-5421480,"Dairy, Eggs & Fridge"
Pauls Zymil Chocolate Flavoured Milk | 400mL,$3.80,3187724,coles.com.au/product/pauls-zymil-chocolate-flavoured-milk-400ml-3187724,"Dairy, Eggs & Fridge"
Red Rock Deli Classics Sweet Chilli & Sour Cream | 190g,$4.50,4935631,coles.com.au/product/red-rock-deli-classics-sweet-chilli-and-sour-cream-190g-4935631,"Dairy, Eggs & Fridge"
Yumi's Egg With Mayo Dip | 200g,$4.50,8670889,coles.com.au/product/yumi's-egg-with-mayo-dip-200g-8670889,"Dairy, Eggs & Fridge"
Soyco Tofu Hi-Protein Firm Block | 350g,$4.70,5552570,coles.com.au/product/soyco-tofu-hi-protein-firm-block-350g-5552570,"Dairy, Eggs & Fridge"
Tasmanian Heritage Little Entertainers Camembert | 80g,$4.80,5441681,coles.com.au/product/tasmanian-heritage-little-entertainers-camembert-80g-5441681,"Dairy, Eggs & Fridge"
Garlos Sausage Roll | 200g,$4.80,7155559,coles.com.au/product/garlos-sausage-roll-200g-7155559,"Dairy, Eggs & Fridge"
Pilpel Hummous Dip | 200g,$5.00,2207848,coles.com.au/product/pilpel-hummous-dip-200g-2207848,"Dairy, Eggs & Fridge"
Mainland Pure Pat Salted | 250g,$5.00,3060767,coles.com.au/product/mainland-pure-pat-salted-250g-3060767,"Dairy, Eggs & Fridge"
Provedore Pancetta Crumb | 100g,$5.00,3881694,coles.com.au/product/provedore-pancetta-crumb-100g-3881694,"Dairy, Eggs & Fridge"
Red Rock Deli Beetroot And Feta Dips | 150g,$5.00,8691823,coles.com.au/product/red-rock-deli-beetroot-and-feta-dips-150g-8691823,"Dairy, Eggs & Fridge"
Normandie Dairy Champagne Pate | 150g,$5.10,5686339,coles.com.au/product/normandie-dairy-champagne-pate-150g-5686339,"Dairy, Eggs & Fridge"
La Famiglia Cheesy Garlic Bread | 460g,$5.20,5551941,coles.com.au/product/la-famiglia-cheesy-garlic-bread-460g-5551941,"Dairy, Eggs & Fridge"
Coles Perform Pasta Chicken | 360g,$6.00,5578584,coles.com.au/product/coles-perform-pasta-chicken-360g-5578584,"Dairy, Eggs & Fridge"
Don Popcorn Bacon | 140g,$6.00,6286529,coles.com.au/product/don-popcorn-bacon-140g-6286529,"Dairy, Eggs & Fridge"
Cheer Aussie Jack Cheese Slices | 250g,$6.20,3847812,coles.com.au/product/cheer-aussie-jack-cheese-slices-250g-3847812,"Dairy, Eggs & Fridge"
Montefiore Mascarpone | 250g,$6.50,1865325,coles.com.au/product/montefiore-mascarpone-250g-1865325,"Dairy, Eggs & Fridge"
Primo Lunch Plate Mild Salami & Beetroot Relish | 110g,$6.50,3861063,coles.com.au/product/primo-lunch-plate-mild-salami-and-beetroot-relish-110g-3861063,"Dairy, Eggs & Fridge"
Herbert Adams Roasted Capsicum Spanish Onion Cheddar Quiche | 200g,$6.50,4707320,coles.com.au/product/herbert-adams-roasted-capsicum-spanish-onion-cheddar-quiche-200g-4707320,"Dairy, Eggs & Fridge"
Coles Kitchen BBQ Chicken & Bacon Pizza | 460g,$6.50,6204604,coles.com.au/product/coles-kitchen-bbq-chicken-and-bacon-pizza-460g-6204604,"Dairy, Eggs & Fridge"
Pitango Organic Soup Minestrone | 600g,$7.00,4207419,coles.com.au/product/pitango-organic-soup-minestrone-600g-4207419,"Dairy, Eggs & Fridge"
Cheer Plant Based Sliced Cheese | 200g,$7.00,6126351,coles.com.au/product/cheer-plant-based-sliced-cheese-200g-6126351,"Dairy, Eggs & Fridge"
Primo Thin Frankfurts | 1 kg,$7.40,4510009,coles.com.au/product/primo-thin-frankfurts-1-kg-4510009,"Dairy, Eggs & Fridge"
Don Hot Hungarian Salami | 200g,$7.50,4253303,coles.com.au/product/don-hot-hungarian-salami-200g-4253303,"Dairy, Eggs & Fridge"
Pauls Milky Max Chocolate Dairy Snack 12 pack | 1.2kg,$8.00,2368938,coles.com.au/product/pauls-milky-max-chocolate-dairy-snack-12-pack-1.2kg-2368938,"Dairy, Eggs & Fridge"
First Press Cold Drip 10 Shot Coffee | 500mL,$8.00,3506265,coles.com.au/product/first-press-cold-drip-10-shot-coffee-500ml-3506265,"Dairy, Eggs & Fridge"
Coles Kitchen Pepperoni Pasta Bake | 350g,$8.00,4217933,coles.com.au/product/coles-kitchen-pepperoni-pasta-bake-350g-4217933,"Dairy, Eggs & Fridge"
Thomson's Deli Sliced Turkey | 320g,$8.50,4494570,coles.com.au/product/thomson's-deli-sliced-turkey-320g-4494570,"Dairy, Eggs & Fridge"
Castello Creamy Blue Cheese | 300g,$12.50,3301830,coles.com.au/product/castello-creamy-blue-cheese-300g-3301830,"Dairy, Eggs & Fridge"
Coles Kitchen Quiche Pumpkin Fetta & Spinach | 700g,$13.50,4219418,coles.com.au/product/coles-kitchen-quiche-pumpkin-fetta-and-spinach-700g-4219418,"Dairy, Eggs & Fridge"
Aeroplane Ready To Eat Strawberry Jelly | 120g,$1.20,1389353,coles.com.au/product/aeroplane-ready-to-eat-strawberry-jelly-120g-1389353,"Dairy, Eggs & Fridge"
Cocobella Strawberry Coconut Yoghurt | 150g,$1.25,3540401,coles.com.au/product/cocobella-strawberry-coconut-yoghurt-150g-3540401,"Dairy, Eggs & Fridge"
Pauls Banana Pouch | 70g,$1.50,5295455,coles.com.au/product/pauls-banana-pouch-70g-5295455,"Dairy, Eggs & Fridge"
Pauls Chocolate Custard Pouch | 140g,$1.90,3251528,coles.com.au/product/pauls-chocolate-custard-pouch-140g-3251528,"Dairy, Eggs & Fridge"
Coles TASTY CHEESE BITES & SOY CRISPS | 45g,$2.30,3561988,coles.com.au/product/coles-tasty-cheese-bites-and-soy-crisps-45g-3561988,"Dairy, Eggs & Fridge"
Coles Kitchen Ultra Green Soup | 300g,$3.00,4215825,coles.com.au/product/coles-kitchen-ultra-green-soup-300g-4215825,"Dairy, Eggs & Fridge"
Mainland Tasty Cheddar & Supergrains Lavosh Crackers | 36g,$3.00,4383309,coles.com.au/product/mainland-tasty-cheddar-and-supergrains-lavosh-crackers-36g-4383309,"Dairy, Eggs & Fridge"
Obela Classic Tzatziki To Go Dip | 125g,$3.50,3605482,coles.com.au/product/obela-classic-tzatziki-to-go-dip-125g-3605482,"Dairy, Eggs & Fridge"
Boss Vanilla Latte Coffee | 237mL,$3.85,3897264,coles.com.au/product/boss-vanilla-latte-coffee-237ml-3897264,"Dairy, Eggs & Fridge"
Moondarra Cheese Honey Fig & Macadamia | 120g,$3.90,5437968,coles.com.au/product/moondarra-cheese-honey-fig-and-macadamia-120g-5437968,"Dairy, Eggs & Fridge"
Impressed Oat Shake Strawberry | 500mL,$4.00,6433260,coles.com.au/product/impressed-oat-shake-strawberry-500ml-6433260,"Dairy, Eggs & Fridge"
Primo Duos Mild Twiggy Bites And Cheese | 50g,$4.25,4380560,coles.com.au/product/primo-duos-mild-twiggy-bites-and-cheese-50g-4380560,"Dairy, Eggs & Fridge"
Yumi's Choice Roasted Red Capsicum Pesto Dip | 150g,$4.50,4376518,coles.com.au/product/yumi's-choice-roasted-red-capsicum-pesto-dip-150g-4376518,"Dairy, Eggs & Fridge"
Black Swan Taste Of The World Mexico | 170g,$4.60,5561209,coles.com.au/product/black-swan-taste-of-the-world-mexico-170g-5561209,"Dairy, Eggs & Fridge"
Red Rock Deli Roast Tomato Feta Basil And Cashew Dips | 150g,$5.00,2882830,coles.com.au/product/red-rock-deli-roast-tomato-feta-basil-and-cashew-dips-150g-2882830,"Dairy, Eggs & Fridge"
Sunrise Free Range Eggs 12 Pack | 600g,$5.00,6344512,coles.com.au/product/sunrise-free-range-eggs-12-pack-600g-6344512,"Dairy, Eggs & Fridge"
Beijing Satay Tofu Pieces | 200g,$5.20,8879769,coles.com.au/product/beijing-satay-tofu-pieces-200g-8879769,"Dairy, Eggs & Fridge"
Mainland On The Go Lunch Pack Sweet Chilli Relish | 110g,$5.50,4383003,coles.com.au/product/mainland-on-the-go-lunch-pack-sweet-chilli-relish-110g-4383003,"Dairy, Eggs & Fridge"
Bertolli Spread With Butter | 450g,$5.50,5407399,coles.com.au/product/bertolli-spread-with-butter-450g-5407399,"Dairy, Eggs & Fridge"
Seng Hork Mini Dark Brown Sugar Mantou | 550g,$5.60,5212980,coles.com.au/product/seng-hork-mini-dark-brown-sugar-mantou-550g-5212980,"Dairy, Eggs & Fridge"
Royal International Tidbit Jamon Serrano | 80g,$5.80,4253529,coles.com.au/product/royal-international-tidbit-jamon-serrano-80g-4253529,"Dairy, Eggs & Fridge"
Primo Australian Made Middle Bacon | 200g,$6.00,6303027,coles.com.au/product/primo-australian-made-middle-bacon-200g-6303027,"Dairy, Eggs & Fridge"
Liddells Cream Cheese | 250g,$6.30,1828395,coles.com.au/product/liddells-cream-cheese-250g-1828395,"Dairy, Eggs & Fridge"
Coles Finest Margherita Pizza | 350g,$6.50,6205684,coles.com.au/product/coles-finest-margherita-pizza-350g-6205684,"Dairy, Eggs & Fridge"
South Cape Reduced Fat Greek Style Fetta | 200g,$6.50,6416883,coles.com.au/product/south-cape-reduced-fat-greek-style-fetta-200g-6416883,"Dairy, Eggs & Fridge"
Dodoni Halloumi | 225g,$6.75,1843435,coles.com.au/product/dodoni-halloumi-225g-1843435,"Dairy, Eggs & Fridge"
National Beef Rolls 360g | 6 pack,$6.90,3956374,coles.com.au/product/national-beef-rolls-360g-6-pack-3956374,"Dairy, Eggs & Fridge"
Perfect Italiano Romano Block | 200g,$7.00,2486785,coles.com.au/product/perfect-italiano-romano-block-200g-2486785,"Dairy, Eggs & Fridge"
Pitango Organic Soup Pumpkin & Ginger | 600g,$7.00,4207190,coles.com.au/product/pitango-organic-soup-pumpkin-and-ginger-600g-4207190,"Dairy, Eggs & Fridge"
Coles Kitchen Falafel Wrap | 161g,$7.00,6306660,coles.com.au/product/coles-kitchen-falafel-wrap-161g-6306660,"Dairy, Eggs & Fridge"
Don Mild Hungarian Salami | 200g,$7.50,4253314,coles.com.au/product/don-mild-hungarian-salami-200g-4253314,"Dairy, Eggs & Fridge"
Coyo Organic Coconut Yoghurt Greek Style | 500g,$7.50,5303597,coles.com.au/product/coyo-organic-coconut-yoghurt-greek-style-500g-5303597,"Dairy, Eggs & Fridge"
Coles Kitchen Chicken Leek Pie | 350g,$8.00,5587111,coles.com.au/product/coles-kitchen-chicken-leek-pie-350g-5587111,"Dairy, Eggs & Fridge"
Jalna Pot Set Coconut Yoghurt | 1kg,$8.30,2235480,coles.com.au/product/jalna-pot-set-coconut-yoghurt-1kg-2235480,"Dairy, Eggs & Fridge"
Gotzinger Cheese Kransky | 400g,$10.00,1960086,coles.com.au/product/gotzinger-cheese-kransky-400g-1960086,"Dairy, Eggs & Fridge"
Rana Spinach & Ricotta Tortellini | 565g,$10.00,4274890,coles.com.au/product/rana-spinach-and-ricotta-tortellini-565g-4274890,"Dairy, Eggs & Fridge"
Cracker Barrel Extra Sharp Cheese Block | 500g,$10.85,3024457,coles.com.au/product/cracker-barrel-extra-sharp-cheese-block-500g-3024457,"Dairy, Eggs & Fridge"
Youfoodz Regular Chicken Penne With Sundried Tomato Sauce | 316g,$10.95,5061160,coles.com.au/product/youfoodz-regular-chicken-penne-with-sundried-tomato-sauce-316g-5061160,"Dairy, Eggs & Fridge"
Zanetti Pecorino Romano | 200g,$11.25,3575938,coles.com.au/product/zanetti-pecorino-romano-200g-3575938,"Dairy, Eggs & Fridge"
Coles Bolognese Bake | 1.8kg,$12.00,3166043,coles.com.au/product/coles-bolognese-bake-1.8kg-3166043,"Dairy, Eggs & Fridge"
Udder Delights Truffle Brie | approx 100g,$5.00,3897130,coles.com.au/product/udder-delights-truffle-brie-approx.-100g-each-3897130,"Dairy, Eggs & Fridge"
Coles Tasty Cheese & Crackers | 50g,$1.90,2073060,coles.com.au/product/coles-tasty-cheese-and-crackers-50g-2073060,"Dairy, Eggs & Fridge"
Wicked Sister High Protein Vanilla Rice Pudding | 170g,$2.45,4494092,coles.com.au/product/wicked-sister-high-protein-vanilla-rice-pudding-170g-4494092,"Dairy, Eggs & Fridge"
Stonefire Original Naan Bread | 250g,$3.40,2885521,coles.com.au/product/stonefire-original-naan-bread-250g-2885521,"Dairy, Eggs & Fridge"
Coles Barista Oat Milk | 1L,$3.50,4387300,coles.com.au/product/coles-barista-oat-milk-1l-4387300,"Dairy, Eggs & Fridge"
The Cheesecake Shop Chocolate Mousse | 100g,$3.50,4651372,coles.com.au/product/the-cheesecake-shop-chocolate-mousse-100g-4651372,"Dairy, Eggs & Fridge"
Stonefire Roasted Garlic Naan 2 pack | 250g,$3.90,2885532,coles.com.au/product/stonefire-roasted-garlic-naan-2-pack-250g-2885532,"Dairy, Eggs & Fridge"
Obela Hommus Roasted Pine Nut Dip | 220g,$4.00,1389615,coles.com.au/product/obela-hommus-roasted-pine-nut-dip-220g-1389615,"Dairy, Eggs & Fridge"
British Truffle Cheddar | approx 100g,$4.05,5363012,coles.com.au/product/british-truffle-cheddar-approx.-100g-5363012,"Dairy, Eggs & Fridge"
Chris' Plant Based Dip Guacamole | 200g,$4.30,3783378,coles.com.au/product/chris'-plant-based-dip-guacamole-200g-3783378,"Dairy, Eggs & Fridge"
Pauls Gluten Free Low Fat Vanilla Custard | 600g,$4.30,5590987,coles.com.au/product/pauls-gluten-free-low-fat-vanilla-custard-600g-5590987,"Dairy, Eggs & Fridge"
Coles Danish Blue Cheese | 100g,$4.40,3020580,coles.com.au/product/coles-danish-blue-cheese-100g-3020580,"Dairy, Eggs & Fridge"
Black Swan Crafted Beetroot Tzatziki Dip | 170g,$4.60,5559524,coles.com.au/product/black-swan-crafted-beetroot-tzatziki-dip-170g-5559524,"Dairy, Eggs & Fridge"
Black Swan Crafted Dill & Mint Tzatziki Dip | 170g,$4.60,5561231,coles.com.au/product/black-swan-crafted-dill-and-mint-tzatziki-dip-170g-5561231,"Dairy, Eggs & Fridge"
Coles Kitchen Tear And Share Cheesy Garlic Bread | 350g,$4.80,6009675,coles.com.au/product/coles-kitchen-tear-and-share-cheesy-garlic-bread-350g-6009675,"Dairy, Eggs & Fridge"
Coles Raspberry Cheesecake 2 Pack | 180g,$4.90,4471461,coles.com.au/product/coles-raspberry-cheesecake-2-pack-180g-4471461,"Dairy, Eggs & Fridge"
Australian Gold Dairy Cheese Camembert | 115g,$4.95,8083147,coles.com.au/product/australian-gold-dairy-cheese-camembert-115g-8083147,"Dairy, Eggs & Fridge"
Coles Perform Mexican Style Beef & Bean Soup | 400g,$5.00,5071028,coles.com.au/product/coles-perform-mexican-style-beef-and-bean-soup-400g-5071028,"Dairy, Eggs & Fridge"
The Laughing Cow Cheese Lactose Free | 120g,$5.00,5432385,coles.com.au/product/the-laughing-cow-cheese-lactose-free-120g-5432385,"Dairy, Eggs & Fridge"
Beijing Sliced Garlic Tofu Pieces | 200g,$5.20,8879758,coles.com.au/product/beijing-sliced-garlic-tofu-pieces-200g-8879758,"Dairy, Eggs & Fridge"
